STATE, CITY, POPULATION, HOUSING_UNITS, LATITUDE, LONGITUDE = 0, 1, 2, 3, 8, 9
OH,Ross,1971,753,4390320,55268,1.695112,0.021339,39.313606,-84.644899
WI,Deerfield,1971,749,2946349,0,1.137592,0,43.052305,-89.075679
IA,Pocahontas,1970,946,4814363,0,1.858836,0,42.734476,-94.673017
MD,Centreville,1970,866,5439925,8059,2.100367,0.003112,39.046206,-76.064345
NJ,Laurel Springs boroug,1970,806,1210932,0,0.467543,0,39.822147,-75.004238
NY,Phelps,1969,877,3028366,0,1.169259,0,42.958396,-77.062297
NC,Belhaven,1968,1015,3880978,1035759,1.498454,0.399909,35.54293,-76.623278
WA,Port Ludlow,1968,1186,29601872,6817941,11.429347,2.632422,47.922861,-122.690914
WI,Durand,1968,876,4145865,287133,1.600727,0.110863,44.628512,-91.961718
KS,Horton,1967,906,4525266,22844,1.747215,0.00882,39.663817,-95.52813
MS,Lambert,1967,676,2105881,0,0.813085,0,34.201878,-90.283113
AL,Good Hope,1966,864,19214197,37316,7.418643,0.014408,34.108777,-86.867164
CA,Easton,1966,648,7803320,0,3.012879,0,36.651649,-119.789844
OH,Pomeroy,1966,1041,8381453,122540,3.236097,0.047313,39.028192,-82.031866
AL,Ashland,1965,975,18746397,72735,7.238025,0.028083,33.272206,-85.836925
FL,Pine Ridge,1965,957,4577270,237238,1.767294,0.091598,26.232932,-81.797567
LA,Cameron,1965,800,72213534,3935257,27.881803,1.519411,29.788055,-93.311764
MI,Gwinn,1965,1035,13167784,0,5.08411,0,46.282296,-87.437733
NY,Frewsburg,1965,770,8710382,0,3.363097,0,42.05722,-79.160898
TX,Panorama Village,1965,923,2843564,37753,1.097906,0.014577,30.378484,-95.496284
AL,Florala,1964,1103,27199701,1116226,10.501864,0.430977,31.007712,-86.324957
ME,Falmouth Foreside,1964,794,6130385,721534,2.366955,0.278586,43.727516,-70.214522
MS,New Hope,1964,695,6242597,17046,2.41028,0.006581,33.446624,-88.324967
PA,Pennville,1964,682,1871415,0,0.722557,0,39.789308,-76.990642
CT,Old Saybrook Center,1962,984,5110675,2403229,1.973243,0.927892,41.290038,-72.370616
NJ,Navesink,1962,647,2332242,20031,0.900484,0.007734,40.404757,-74.039016
PA,Freeport boroug,1962,944,2992884,72188,1.155559,0.027872,40.674337,-79.68632
MS,Belmont,1961,895,12218113,23011,4.71744,0.008885,34.507838,-88.208342
PA,Lake Wynonah,1961,903,7612396,803217,2.939163,0.310124,40.587784,-76.182714
WA,Fords Prairie,1961,820,10117209,119084,3.906276,0.045979,46.741303,-122.996572
WI,Crandon,1961,961,13516102,2462339,5.218596,0.950714,45.569845,-88.90124
AR,Clarendon,1960,925,4731440,313281,1.826819,0.120958,34.694035,-91.308411
IA,Hull,1960,709,3098330,0,1.196272,0,43.190203,-96.13439
KY,Catlettsburg,1960,959,3320605,954952,1.282093,0.368709,38.416273,-82.602762
MO,Stockton,1960,968,5507674,0,2.126525,0,37.696552,-93.7952
TN,Walden,1960,776,9409640,0,3.633082,0,35.161154,-85.312116
TX,Brookside Village,1960,708,5453741,0,2.105701,0,29.589465,-95.310145
GA,Bowdon,1959,893,8800853,0,3.398028,0,33.539388,-85.255851
IA,Cascade,1958,820,2929371,0,1.131037,0,42.297535,-91.012215
MO,Milan,1958,857,4746345,0,1.832574,0,40.201661,-93.125092
PA,Conyngham boroug,1958,817,2763897,0,1.067147,0,40.990051,-76.061655
UT,Monticello,1958,717,6698147,0,2.586169,0,37.869089,-109.341871
WI,Denmark,1958,833,3837569,0,1.481694,0,44.348295,-87.829697
LA,Abita Springs,1957,813,10685409,0,4.12566,0,30.476233,-90.035138
NY,Youngs,1957,863,3003534,626341,1.159671,0.241832,43.248754,-79.042521
AR,Lake City,1956,776,5744152,0,2.21783,0,35.817866,-90.439927
OH,Caldwell,1956,887,2535275,0,0.978875,0,39.747404,-81.516156
WI,Abbotsford,1956,870,7902566,0,3.051198,0,44.946716,-90.318333
PA,Fairdale,1955,926,3674031,0,1.418551,0,39.892667,-79.972691
TX,Escobares,1954,598,2474992,168750,0.9556,0.065155,26.406417,-98.967631
CA,Moss Beach,1953,771,4630000,0,1.787653,0,37.52524,-122.512811
MN,Nisswa,1953,1532,28172219,19456642,10.877355,7.512252,46.508183,-94.2941
NM,Jemez Pueblo,1953,499,5285521,10112,2.040751,0.003904,35.610435,-106.727509
ND,Mayville,1953,876,4157282,0,1.605136,0,47.49983,-97.325545
AL,Butler,1952,945,14503756,0,5.599932,0,32.091526,-88.220684
CA,Los Molinos,1952,836,5817315,62941,2.246078,0.024302,40.024439,-122.099442
MI,Grayling,1952,895,5200995,0,2.008115,0,44.663176,-84.71088
MO,Bloomfield,1952,870,3619094,0,1.39734,0,36.887831,-89.930131
NY,Clinton,1952,965,1509432,0,0.582795,0,43.048852,-75.38025
SD,Webster,1952,1023,3862644,0,1.491375,0,45.333645,-97.519452
WI,Bohners Lake,1952,871,5264438,728957,2.032611,0.281452,42.624228,-88.285653
MA,Shelburne Falls,1951,878,6576933,255841,2.539368,0.098781,42.605231,-72.738353
NJ,White House Station,1951,905,3334970,99618,1.287639,0.038463,40.617552,-74.769898
TX,Eldorado,1951,838,3589985,0,1.386101,0,30.860746,-100.598329
MI,Hart,1950,832,4962866,361397,1.916173,0.139536,43.699439,-86.365774
NJ,Pine Beach boroug,1950,872,1613425,15132,0.622947,0.005842,39.935618,-74.169683
TX,Sunray,1950,772,4376356,0,1.689721,0,36.01928,-101.82386
OR,King City,1949,1488,1084884,0,0.418876,0,45.40099,-122.80316
TX,Troup,1949,839,6082411,0,2.348432,0,32.144382,-95.120018
WI,Genoa City,1949,699,5768224,0,2.227124,0,42.503612,-88.326063
PA,Topton boroug,1948,842,1774004,0,0.684947,0,40.503049,-75.701764
WA,Grand Mound,1948,734,8121396,0,3.135689,0,46.803808,-123.009964
AR,Cave City,1946,843,6696266,0,2.585443,0,35.948087,-91.550952
FL,Sewall's Point,1946,828,3193704,7517964,1.233096,2.902702,27.195057,-80.197731
LA,White Castle,1946,762,1944525,7876,0.750785,0.003041,30.168503,-91.146708
ME,Mexico,1946,980,2679008,0,1.034371,0,44.557153,-70.540252
IL,Elmwood,1945,806,3194152,0,1.233269,0,40.778378,-89.968355
TX,Val Verde Park,1945,590,2111220,0,0.815147,0,29.375324,-100.828486
VA,Massanutten,1945,1051,37133560,12507,14.337348,0.004829,38.404566,-78.74012
LA,Belle Rose,1944,725,13888295,0,5.362301,0,30.036834,-91.054039
LA,Charenton,1944,738,15061109,430682,5.815127,0.166287,29.87294,-91.530561
MT,Forsyth,1944,976,2862307,0,1.105143,0,46.266675,-106.677684
NM,Santa Clara,1944,821,2615208,0,1.009737,0,32.775681,-108.153597
WI,Port Edwards,1944,737,15632110,3241073,6.035592,1.251385,44.348788,-89.856948
GA,Alamo,1943,414,4960310,14177,1.915186,0.005474,32.148305,-82.778565
MO,Shelbina,1943,966,5960002,0,2.30117,0,39.692312,-92.039856
UT,Garland,1943,621,4583936,0,1.769868,0,41.732874,-112.161796
CO,Leadville North,1942,802,6625923,0,2.558283,0,39.257605,-106.301383
GA,Trenton,1942,843,7952136,0,3.070337,0,34.875609,-85.508644
HI,Koloa,1942,748,3086759,0,1.191804,0,21.907137,-159.465877
TX,Rio Hondo,1942,787,3607320,226610,1.392794,0.087495,26.234451,-97.581364
WV,Montgomery,1942,869,4064480,46244,1.569305,0.017855,38.179918,-81.326722
IN,French Lick,1941,948,4202256,0,1.6225,0,38.546872,-86.618939
WV,Romney,1940,974,2376508,0,0.917575,0,39.344915,-78.75696
GA,Colquitt,1939,868,21367817,29359,8.250161,0.011336,31.17309,-84.728512
CA,Lost Hills,1938,367,14537246,30535,5.612862,0.01179,35.614199,-119.689247
FL,Taft,1938,729,2631637,69292,1.016081,0.026754,28.428983,-81.367788
NC,Drexel,1938,811,3626955,0,1.400375,0,35.757137,-81.606714
NC,Leland,1938,919,10374417,130054,4.005585,0.050214,34.236375,-78.019664
OH,Fairfax,1938,795,1957690,0,0.755868,0,39.14276,-84.396188
WY,Lyman,1938,708,3783450,0,1.460798,0,41.327817,-110.294111
FL,Manattee Road,1937,1009,37050118,0,14.305131,0,29.507549,-82.920612
IA,New London,1937,846,2606255,0,1.006281,0,40.925224,-91.401105
MO,Albany,1937,948,6345869,0,2.450154,0,40.248144,-94.330718
PA,Lykens boroug,1937,925,3458666,0,1.335398,0,40.56685,-76.702585
WV,McMechen,1937,953,1496480,681566,0.577794,0.263154,39.987201,-80.731348
AZ,Miami,1936,930,2497118,0,0.964143,0,33.396248,-110.871848
HI,Kualapuu,1936,592,78902727,608152,30.464515,0.234809,21.160641,-157.066553
MI,Parchment,1936,873,2215193,87074,0.855291,0.033619,42.325639,-85.567832
OH,Roseville,1936,803,1802243,0,0.69585,0,39.805708,-82.075592
OH,South Zanesville,1936,874,1889900,0,0.729695,0,39.902554,-82.019931
PA,Weissport East,1936,860,5406908,0,2.087619,0,40.833374,-75.690075
SC,Ninety Six,1936,904,3784086,0,1.461044,0,34.173211,-82.02171
TX,Stinnett,1936,870,5154284,0,1.99008,0,35.826231,-101.443617
FL,East Dunbar,1935,710,2064676,27028,0.797176,0.010436,26.6334,-81.843207
IN,Williamsport,1935,809,2726048,0,1.052533,0,40.286834,-87.291998
ME,Farmingdale,1935,914,6061223,595776,2.340251,0.23003,44.254253,-69.778199
MO,Tarkio,1935,843,3585136,0,1.384229,0,40.441185,-95.382715
NY,Stewart Manor,1935,726,512180,0,0.197754,0,40.720578,-73.685177
TX,Liberty City,1935,747,10164688,0,3.924608,0,32.451388,-94.942781
WI,Luxemburg,1935,754,5355760,0,2.067871,0,44.538378,-87.704962
KS,Cimarron,1934,749,2362859,0,0.912305,0,37.808332,-100.347413
WI,Fredonia,1934,734,3707465,0,1.43146,0,43.468471,-87.95183
WI,Wrights,1934,729,6403154,635752,2.472272,0.245465,44.325856,-88.163776
AR,Des Arc,1933,850,5281199,13265,2.039082,0.005122,34.975426,-91.500671
IL,Albion,1933,957,5539173,127893,2.138687,0.04938,38.3773,-88.061028
MI,Bangor,1933,804,5029530,0,1.941912,0,42.313359,-86.113266
MN,Blooming Prairie,1933,774,3504837,0,1.353225,0,43.867328,-93.054662
WI,Browns Lake,1933,975,5608866,1585661,2.165595,0.612227,42.687609,-88.237143
AK,Ridgeway,1932,938,43118351,2471402,16.648089,0.954214,60.519682,-151.060911
HI,Anahola,1932,606,9720497,476816,3.753105,0.1841,22.145049,-159.312969
MS,Nettleton,1932,868,7000650,16772,2.702966,0.006476,34.088218,-88.622701
MO,Doniphan,1932,951,3542639,0,1.367821,0,36.622106,-90.822179
WI,Spencer,1932,852,5150010,0,1.98843,0,44.756406,-90.298178
AZ,Pine,1931,2242,82276259,0,31.767043,0,34.385067,-111.457709
AR,Huntsville,1931,853,7813902,0,3.016965,0,36.089672,-93.735101
KS,Smith Center,1931,987,3012929,0,1.163298,0,39.77855,-98.785141
MT,Roundup,1931,978,3478396,4214,1.343016,0.001627,46.448401,-108.542676
OK,Chouteau,1931,806,6188976,0,2.389577,0,36.186957,-95.338272
MD,Oakland,1930,918,5459053,26521,2.107752,0.01024,39.41048,-79.40438
NY,Laurel Hollow,1930,621,7573924,417504,2.924309,0.161199,40.856991,-73.477008
PA,East Washington boroug,1930,983,1183027,0,0.456769,0,40.173799,-80.233945
SC,Monarch Mill,1930,862,14567365,0,5.624491,0,34.714874,-81.592614
CA,Morongo Valley,1929,960,20025177,0,7.731764,0,34.055322,-116.582276
IN,Montpelier,1929,897,2842114,0,1.097346,0,40.553131,-85.281256
MI,Iron River,1929,988,8991130,50961,3.471495,0.019676,46.096295,-88.640589
MO,Cottleville,1928,616,10114689,0,3.905303,0,38.751819,-90.65339
TX,Elm Creek,1928,519,7312876,0,2.823517,0,28.773525,-100.490801
FL,Lake Butler,1927,832,4451382,281160,1.718688,0.108556,30.021681,-82.34096
FL,Waverly,1927,1178,9177820,97676,3.543576,0.037713,27.967709,-81.621819
IL,Stockton,1926,894,2207016,0,0.852134,0,42.350357,-90.006127
MI,West Branch,1926,916,3445907,0,1.330472,0,44.275461,-84.237893
OR,Union,1926,821,6453358,0,2.491656,0,45.210034,-117.864818
TX,Seth Ward,1926,693,4161281,0,1.60668,0,34.212421,-101.696088
WI,Kohler,1926,792,14090772,291574,5.440478,0.112577,43.738244,-87.781109
WI,Merton,1926,598,6826909,71950,2.635884,0.02778,43.141308,-88.309613
NY,Cambridge,1925,840,4331204,0,1.672287,0,43.028651,-73.381562
PA,Mount Holly Springs boroug,1925,926,3904855,140331,1.507673,0.054182,40.116063,-77.186751
FL,Davenport,1924,913,4049535,159300,1.563534,0.061506,28.16053,-81.602651
KS,WaKeeney,1924,1023,4430101,0,1.710472,0,39.024467,-99.881972
MO,Vinita Park,1924,841,1895685,0,0.731928,0,38.690022,-90.33731
CA,Dunsmuir,1923,1170,4689540,0,1.810642,0,41.221542,-122.273011
FL,Roosevelt Gardens,1923,733,820765,0,0.316899,0,26.141213,-80.180268
IL,Moweaqua,1923,819,2895593,0,1.117995,0,39.6254,-89.017736
AR,McAlmont,1922,776,4417980,0,1.705792,0,34.795323,-92.19516
MI,Canadian Lakes,1922,1624,24601943,3007194,9.498864,1.161084,43.582551,-85.305862
NC,Toast,1922,886,4607766,0,1.779068,0,36.499728,-80.633063
FL,Chuluota,1921,727,4673490,1014349,1.804445,0.391642,28.641325,-81.124432
PA,Industry boroug,1921,816,25489716,1865808,9.841635,0.720393,40.656017,-80.409538
TX,Albany,1921,880,3809784,0,1.470966,0,32.726837,-99.294472
WA,Newport,1921,820,2741736,0,1.05859,0,48.180634,-117.047407
FL,Sneads,1919,887,11452131,545823,4.421693,0.210743,30.709836,-84.925869
AL,Ragland,1918,840,43383660,305246,16.750525,0.117856,33.743415,-86.142268
KY,Carlisle,1917,982,3310744,0,1.278285,0,38.31587,-84.031813
MN,Lakeland,1917,705,5450891,2130799,2.104601,0.822706,44.953567,-92.769974
NY,Middleport,1917,828,2261049,0,0.872996,0,43.211756,-78.475734
OH,Elida,1917,717,2680767,0,1.03505,0,40.78645,-84.197823
OH,James,1917,791,3143794,1609,1.213826,0.000621,39.658604,-83.738453
PA,Ben Avon boroug,1917,825,1033269,177140,0.398947,0.068394,40.507418,-80.082162
MA,North Eastham,1915,2656,8818300,22152732,3.404765,8.553218,41.851349,-69.999928
TX,Ganado,1915,767,3014552,9547,1.163925,0.003686,29.041111,-96.512136
MI,Shelby,1914,749,4511458,0,1.741884,0,43.611776,-86.364375
WI,Adams,1914,847,7625864,0,2.944363,0,43.957156,-89.817436
WI,Campbellsport,1913,736,3017471,5537,1.165052,0.002138,43.597538,-88.2806
IL,Lexington,1912,803,2720531,0,1.050403,0,40.64252,-88.78541
ME,Randolph,1911,884,5514412,254437,2.129126,0.098239,44.234914,-69.757226
PA,Tunkhannock boroug,1911,888,2282785,0,0.881388,0,41.540836,-75.947703
SC,Sullivan's Island,1911,1045,6287490,2321128,2.427614,0.896193,32.763456,-79.837911
FL,Country Estates,1910,578,10358382,0,3.999394,0,26.049367,-80.408852
HI,Ainaloa,1910,722,4605329,0,1.778128,0,19.525819,-154.994022
MS,Tyler,1910,825,7903708,22030,3.051639,0.008506,31.116209,-90.142817
CO,Firestone,1908,664,13838290,103603,5.342994,0.040001,40.131295,-104.93599
MA,West Wareham,1908,874,9639404,169317,3.721795,0.065374,41.791007,-70.750548
NC,Haw River,1908,889,6866283,35791,2.651087,0.013819,36.095324,-79.357841
WI,Belleville,1908,788,2998321,413490,1.157658,0.159649,42.861714,-89.536631
GA,Butler,1907,851,8201971,29845,3.166799,0.011523,32.556779,-84.238879
GA,Cleveland,1907,808,8194639,0,3.163968,0,34.596309,-83.763893
MA,Teaticket,1907,1558,2723319,740259,1.051479,0.285816,41.557934,-70.586815
OH,Piketon,1907,745,5168338,102926,1.995507,0.03974,39.067801,-83.009207
PA,New Stanton boroug,1906,957,10189059,116875,3.934018,0.045126,40.21999,-79.603719
IN,Frankton,1905,782,2613243,0,1.008979,0,40.222213,-85.771806
PA,Everett boroug,1905,967,2782258,0,1.074236,0,40.014049,-78.373202
TN,New Johnsonville,1905,861,14484148,3835080,5.592361,1.480733,36.019087,-87.967619
WV,Coal City,1905,845,16242433,0,6.271239,0,37.685475,-81.210217
CA,Hamilton City,1903,543,815490,0,0.314862,0,39.742153,-122.012748
MA,Weweantic,1903,857,3285836,1265499,1.268668,0.488612,41.741503,-70.739099
MN,Canby,1903,918,5623121,17120,2.171099,0.00661,44.711206,-96.274027
NJ,Glen Gardner boroug,1902,829,4045879,0,1.562123,0,40.697699,-74.941314
NY,Greenwich,1902,852,3847314,0,1.485456,0,43.091396,-73.497199
NY,Westhampton Beach,1902,2279,7530018,185732,2.907356,0.071712,40.808995,-72.646009
FL,Edgewood,1901,847,3143774,686955,1.213818,0.265235,28.486831,-81.373279
PA,Trainer boroug,1901,797,2733289,728133,1.055329,0.281134,39.828612,-75.403599
IA,Columbus Junction,1900,748,5594669,0,2.160114,0,41.278414,-91.362466
PA,Cheswick boroug,1899,887,1241232,225551,0.479242,0.087086,40.541723,-79.800348
AL,Taylor,1898,751,18382254,211549,7.097428,0.08168,31.168331,-85.468016
CA,South Taft,1898,724,2783250,0,1.074619,0,35.132373,-119.457959
FL,Dunnellon,1898,1128,18254769,986459,7.048206,0.380874,29.050045,-82.455546
IA,Lisbon,1898,752,5475439,0,2.114079,0,41.920721,-91.388188
ME,Milo,1898,977,20129467,647344,7.772031,0.249941,45.250182,-68.983186
WI,Stanley,1898,900,9085512,130684,3.507936,0.050457,44.961277,-90.938528
FL,Windermere,1897,723,2910352,5457,1.123693,0.002107,28.496581,-81.533781
OR,Gold Beach,1897,987,6037736,499918,2.331183,0.193019,42.402343,-124.415164
PA,Freemansburg boroug,1897,721,1889368,91777,0.729489,0.035435,40.627348,-75.339815
MD,Leonard,1896,646,8036397,0,3.10287,0,38.295332,-76.637939
TX,Sienna Plantation,1896,665,41838130,764454,16.153793,0.295157,29.493136,-95.506707
NY,Village of the Branch,1895,611,2429351,77142,0.937978,0.029785,40.854221,-73.183413
OR,Enterprise,1895,952,3805677,0,1.46938,0,45.424259,-117.277066
UT,Hildale,1895,243,7618373,0,2.94147,0,37.002845,-112.987315
IA,Manson,1893,863,8270925,0,3.193422,0,42.53069,-94.534673
MN,Crosslake,1893,2477,66408450,29227271,25.640447,11.284713,46.67066,-94.10686
NM,Edgewood,1893,755,22569883,0,8.714281,0,35.06769,-106.191463
NY,Wayland,1893,808,2677235,0,1.033686,0,42.568131,-77.591854
WA,Carnation,1893,650,2836698,0,1.095255,0,47.648234,-121.90863
GA,Oxford,1892,534,6622214,0,2.556851,0,33.62421,-83.869885
NE,Tekamah,1892,833,3283935,0,1.267934,0,41.778008,-96.222546
TX,Vinton,1892,520,6283028,0,2.425891,0,31.957659,-106.598817
NM,Milan,1891,806,7548156,12300,2.914359,0.004749,35.17695,-107.895301
TX,Justin,1891,681,6146311,0,2.373104,0,33.088414,-97.297368
WA,Mabton,1891,463,1216409,0,0.469658,0,46.211618,-119.99652
CO,Idaho Springs,1889,904,2688050,0,1.037862,0,39.742456,-105.514391
IA,Parkersburg,1889,850,2954931,0,1.140905,0,42.574419,-92.786729
IL,Rockdale,1888,826,2056793,0,0.794132,0,41.50748,-88.115233
IL,South Roxana,1888,809,4109134,0,1.586546,0,38.826497,-90.058882
OH,McArthur,1888,845,3452792,0,1.333131,0,39.247191,-82.479612
TN,Lake City,1888,900,4122728,0,1.591794,0,36.224234,-84.155902
IL,Bellevue,1887,872,4346852,0,1.678329,0,40.688247,-89.669367
IN,Jonesboro,1887,817,2199729,0,0.84932,0,40.47934,-85.629847
NY,Churchville,1887,753,2939421,3480,1.134917,0.001344,43.105462,-77.880533
NY,Shenorock,1887,676,1774930,90333,0.685304,0.034878,41.33185,-73.739323
TN,Jacksboro,1887,827,6759649,0,2.609915,0,36.331511,-84.188793
WI,Cedar Grove,1887,724,5324687,0,2.055873,0,43.568213,-87.822915
IL,Carrier Mills,1886,942,3207541,13783,1.238439,0.005322,37.686923,-88.629149
NY,New Hartford,1886,901,1582331,0,0.610941,0,43.069169,-75.28846
CA,Searles Valley,1885,1051,30424538,0,11.74698,0,35.765181,-117.382803
MD,Wilson-Conococheague,1885,752,12604766,326929,4.866728,0.126228,39.647005,-77.834204
SC,Inman,1884,829,2420628,0,0.93461,0,35.047493,-82.090329
MO,Campbell,1883,966,3299892,0,1.274095,0,36.49268,-90.073311
NY,Allegany,1883,833,1812883,20900,0.699958,0.00807,42.092841,-78.494853
PA,Moscow boroug,1883,714,7126576,0,2.751586,0,41.339274,-75.529053
TX,Lake Kiowa,1883,1064,7765034,2031397,2.998097,0.784327,33.566497,-97.007479
FL,Silver Lake,1882,872,6343046,1571089,2.449064,0.606601,28.836129,-81.793344
MN,Hawley,1882,787,6373017,10497,2.460636,0.004053,46.880162,-96.318015
NJ,Allen boroug,1882,718,1573832,44733,0.60766,0.017272,40.176049,-74.58491
TX,Garden Ridge,1882,722,20401799,447627,7.877179,0.17283,29.633126,-98.299195
PA,Glen Lyon,1881,1089,8644864,189376,3.337801,0.073118,41.175582,-76.074556
WI,Butler,1881,938,2050231,0,0.791599,0,43.10731,-88.068963
KY,Cave City,1880,914,11189220,0,4.320182,0,37.13713,-85.956958
MD,North Beach,1880,895,906888,14211,0.350151,0.005487,38.707423,-76.53445
SC,Blacksburg,1880,911,4779313,0,1.845303,0,35.120676,-81.516291
WI,Niagara,1880,812,7097190,698508,2.74024,0.269695,45.778244,-88.003867
AZ,Morenci,1879,754,2100040,0,0.81083,0,33.049804,-109.327856
CA,Quincy,1879,899,10974798,0,4.237393,0,39.936279,-120.947921
AL,Eutaw,1878,899,11831462,35092,4.568153,0.013549,32.84068,-87.889037
TX,Three Rivers,1878,876,3742522,9999,1.444996,0.003861,28.467155,-98.179451
VA,Shenandoah,1878,812,3427833,203540,1.323494,0.078587,38.488225,-78.621217
UT,Lewiston,1877,558,66231216,282026,25.572017,0.108891,41.968475,-111.865879
AL,Point Clear,1876,997,14674822,24191,5.665981,0.00934,30.496807,-87.909858
ID,Bellevue,1876,724,3080008,0,1.189198,0,43.465019,-114.256755
MA,Bondsville,1876,787,9487365,123522,3.663092,0.047692,42.208871,-72.343936
TX,Brackettville,1876,766,8210449,0,3.170072,0,29.315349,-100.41512
CA,Hidden Hills,1875,592,4278744,0,1.652032,0,34.167557,-118.660918
FL,Twin Lakes,1875,680,673454,15397,0.260022,0.005945,26.182661,-80.159252
TX,St. Hedwig,1875,687,77923207,0,30.08632,0,29.424484,-98.214357
FL,Green Meadow,1874,583,5412752,16764,2.089875,0.006473,26.053367,-80.366795
KY,Breckinridge Center,1874,260,14477734,0,5.589885,0,37.679306,-87.866073
MD,Hurlock,1874,772,6484254,499753,2.503585,0.192956,38.631463,-75.861079
TX,Bovina,1874,612,2245985,0,0.86718,0,34.515467,-102.888018
TX,Crosbyton,1874,781,5472688,0,2.113017,0,33.656733,-101.238811
KS,Ellis,1873,858,3212851,0,1.240489,0,38.936211,-99.559269
KS,Halstead,1873,849,3373132,0,1.302374,0,38.001036,-97.508239
MD,Kensington,1873,768,1322307,0,0.510546,0,39.026009,-77.072891
MN,St. Bonifacius,1873,695,2761717,6919,1.066305,0.002671,44.904612,-93.743891
MO,Weatherby Lake,1873,722,2679467,765993,1.034548,0.295752,39.238602,-94.697879
MS,Calhoun City,1872,827,6143901,75011,2.372174,0.028962,33.856865,-89.313342
MO,Lake Lotawana,1872,970,3940744,2088419,1.52153,0.806343,38.926627,-94.253201
OR,Barview,1872,842,3602732,1023432,1.391023,0.395149,43.347446,-124.309184
CA,Rolling Hills,1871,682,7974482,0,3.078965,0,33.75935,-118.34155
NC,Carthage,1871,768,15082397,95749,5.823346,0.036969,35.329441,-79.408475
OH,Gambier,1871,305,2424731,0,0.936194,0,40.3764,-82.39657
WI,Como,1870,1214,7849276,1293372,3.030623,0.499374,42.609428,-88.489993
MO,Ashland,1869,820,2297774,0,0.887176,0,38.773394,-92.257856
WI,Randolph,1869,752,2765682,0,1.067836,0,43.539694,-89.002946
KS,Maize,1868,668,2126717,0,0.82113,0,37.772944,-97.466684
MD,Williamsport,1868,836,2803788,0,1.082549,0,39.598496,-77.818464
MA,South Deerfield,1868,869,8140715,290832,3.143148,0.112291,42.476925,-72.60061
AZ,Dolan Springs,1867,1311,74118648,0,28.617371,0,35.615835,-114.260804
AR,Hughes,1867,762,5559593,56721,2.146571,0.0219,34.949613,-90.470934
MA,West Falmouth,1867,1278,8184402,3207362,3.160015,1.238369,41.599628,-70.637812
MO,New Haven,1867,778,7391503,390224,2.853875,0.150666,38.604989,-91.218137
MT,Townsend,1867,847,4111264,12009,1.587368,0.004637,46.320218,-111.517642
TN,Gruetli-Laager,1867,765,32245483,0,12.450051,0,35.373152,-85.623617
TN,Plainview,1866,724,16712095,0,6.452576,0,36.176446,-83.796027
CA,Taft Heights,1865,769,788868,0,0.304584,0,35.134597,-119.470131
CA,Tuolumne City,1865,797,6027420,58834,2.3272,0.022716,37.961785,-120.236851
IA,Alta,1865,791,2713001,0,1.047496,0,42.67203,-95.304757
OH,Mount Sterling,1865,828,2545078,0,0.98266,0,39.719528,-83.267999
AL,New Market,1864,787,44547970,0,17.200068,0,34.906295,-86.42617
ME,Richmond,1864,840,18379668,0,7.09643,0,44.091522,-69.801787
NM,Questa,1864,888,13227089,3377,5.107008,0.001304,36.706302,-105.593058
TX,Sebastian,1864,645,4316469,0,1.666598,0,26.343249,-97.793347
AL,Bynum,1863,772,8548790,0,3.300706,0,33.605985,-85.963308
NM,Thoreau,1863,599,41209173,5583,15.910951,0.002156,35.41437,-108.223594
NY,Upper Nyack,1863,732,3429971,7520350,1.324319,2.903623,41.107763,-73.922529
OH,South Amherst,1863,681,6348679,20770,2.451239,0.008019,41.356229,-82.241097
MI,Berrien Springs,1862,787,2341502,189043,0.904059,0.07299,41.947225,-86.338432
NE,Ainsworth,1862,944,2565889,0,0.990695,0,42.547421,-99.859022
PA,Riverside boroug,1861,799,12539208,1208125,4.841415,0.46646,40.953663,-76.634872
TX,Celina,1861,703,4366098,0,1.68576,0,33.319846,-96.782799
NY,Latting,1860,688,9792588,93854,3.78094,0.036237,40.894334,-73.595118
SD,Custer,1860,934,4660704,0,1.799508,0,43.76845,-103.597548
WV,Mineralwells,1860,708,4111126,0,1.587315,0,39.178764,-81.510242
CA,Green Valley,1859,759,21454707,0,8.283709,0,38.259313,-122.164441
IN,Osceola,1859,739,3537117,23777,1.365689,0.00918,41.663474,-86.075205
MD,Delmar,1859,807,3428103,0,1.323598,0,38.450904,-75.569537
MI,Lawton,1859,668,5850615,0,2.258935,0,42.167218,-85.846445
OH,Bradford,1859,741,2000088,0,0.772238,0,40.127905,-84.429927
CA,Esparto,1858,612,2136860,0,0.825046,0,38.692938,-122.018981
WV,Winfield,1858,777,6927577,69815,2.674753,0.026956,38.534455,-81.892206
NY,Central Valley,1857,679,6906266,0,2.666524,0,41.329371,-74.125036
MO,Anderson,1856,781,4979502,0,1.922597,0,36.651386,-94.445251
TX,Hughes Springs,1856,856,6310953,0,2.436673,0,32.998115,-94.630542
IN,Lapel,1855,788,1984083,0,0.766059,0,40.068006,-85.847478
NY,Franklinville,1855,756,2768183,0,1.068801,0,42.337398,-78.457359
ND,Casselton,1855,738,3652229,76687,1.410134,0.029609,46.900028,-97.210668
PA,Forest City boroug,1855,937,2339875,73727,0.903431,0.028466,41.650907,-75.46818
CO,Cedaredge,1854,1000,5341724,0,2.062451,0,38.898766,-107.926958
IL,Neoga,1854,720,3497583,0,1.350424,0,39.321769,-88.452109
AL,Ashford,1853,877,15790435,27715,6.096721,0.010701,31.184032,-85.235286
